"id_transacao";"data_hora";"dispositivo";"valor_solic";"valor_aut";"status";"ag_financeiro"
446;"2020-06-01 09:50:28";501;6190.96;6190.96;0;1
447;"2020-06-01 23:47:13";569;6952.29;6952.29;0;4
448;"2020-06-01 13:46:30";321;6963.06;0.0;1;2
449;"2020-06-01 05:26:42";339;7457.3;7457.3;0;4
450;"2020-06-01 12:13:04";940;167.18;167.18;0;10
451;"2020-06-01 06:03:43";131;8805.89;0.0;2;10
452;"2020-06-01 09:25:05";672;59.8;59.8;0;9
453;"2020-06-01 10:03:42";490;6450.97;0.0;2;4
454;"2020-06-01 16:31:22";798;4127.33;0.0;2;9
455;"2020-06-01 00:38:06";340;9320.2;9320.2;0;2
456;"2020-06-01 16:57:24";96;7573.06;7573.06;0;5
457;"2020-06-01 10:23:13";584;3754.93;0.0;2;7
458;"2020-06-01 13:16:39";174;4406.56;4406.56;0;7
459;"2020-06-01 09:22:13";758;8796.5;8796.5;0;7
460;"2020-06-01 06:21:18";998;7502.53;7502.53;0;4
461;"2020-06-01 08:34:20";921;1858.67;0.0;1;7
462;"2020-06-01 18:41:50";134;4579.33;4579.33;0;3
463;"2020-06-01 18:31:02";78;2602.93;0.0;2;9
464;"2020-06-01 21:58:36";500;1488.06;0.0;2;5
465;"2020-06-01 14:26:53";735;8369.28;0.0;1;2
466;"2020-06-01 10:04:30";645;5387.09;0.0;2;6
467;"2020-06-01 16:27:29";499;3927.01;0.0;1;6
468;"2020-06-01 16:55:07";279;1280.87;1280.87;0;8
469;"2020-06-01 01:57:35";136;1061.14;0.0;2;10
470;"2020-06-01 23:22:00";677;7600.44;7600.44;0;8
471;"2020-06-01 03:26:08";803;3907.36;0.0;2;6
472;"2020-06-01 05:39:18";927;2659.65;0.0;1;7
473;"2020-06-01 18:10:03";572;5641.53;0.0;1;2
474;"2020-06-01 02:25:37";589;198.21;198.21;0;4
475;"2020-06-01 08:58:56";52;2613.61;2613.61;0;10
476;"2020-06-01 03:20:28";123;1170.91;1170.91;0;4
477;"2020-06-01 13:01:06";293;7127.95;7127.95;0;3
478;"2020-06-01 09:40:24";200;1412.0;1412.0;0;9
479;"2020-06-01 18:09:01";197;8493.77;0.0;2;1
480;"2020-06-01 13:32:10";573;2833.05;0.0;2;3
481;"2020-06-01 07:07:41";611;9726.98;0.0;1;2
482;"2020-06-01 09:06:37";53;5038.22;0.0;2;2
483;"2020-06-01 09:53:20";78;246.36;0.0;1;2
484;"2020-06-01 18:21:08";268;6390.8;0.0;1;10
485;"2020-06-01 15:18:10";878;1286.09;0.0;2;4
486;"2020-06-01 22:37:40";404;8960.67;8960.67;0;1
487;"2020-06-01 05:34:56";430;3599.82;0.0;1;10
488;"2020-06-01 15:01:24";23;1841.25;0.0;2;5
489;"2020-06-01 20:49:19";171;6759.1;0.0;1;5
490;"2020-06-01 01:24:03";326;7055.25;7055.25;0;9
491;"2020-06-01 10:10:46";450;6194.73;0.0;1;5
492;"2020-06-01 04:30:34";595;2775.21;0.0;2;9
493;"2020-06-01 10:59:07";559;682.48;682.48;0;5
494;"2020-06-01 23:54:02";93;9564.38;0.0;2;6
495;"2020-06-01 09:08:47";352;6664.72;0.0;2;6
496;"2020-06-01 04:42:20";863;7587.35;0.0;1;8
497;"2020-06-01 12:46:18";619;1403.88;0.0;1;8
498;"2020-06-01 16:38:02";612;632.19;632.19;0;9
499;"2020-06-01 17:08:53";40;9099.87;0.0;2;2
500;"2020-06-01 23:02:13";631;6805.68;0.0;2;5
501;"2020-06-01 23:17:30";534;9735.99;9735.99;0;4
502;"2020-06-01 23:50:53";206;4982.71;4982.71;0;3
503;"2020-06-01 18:05:02";652;1351.73;0.0;2;1
504;"2020-06-01 19:24:47";524;675.87;0.0;1;9
505;"2020-06-01 23:12:45";643;1827.83;1827.83;0;5
506;"2020-06-01 11:12:54";405;8701.52;0.0;2;4
507;"2020-06-01 03:09:19";162;5102.06;5102.06;0;4
508;"2020-06-01 11:57:31";306;2708.13;2708.13;0;9
509;"2020-06-01 11:12:37";702;352.33;0.0;2;6
510;"2020-06-01 11:19:30";664;1747.7;0.0;1;3
511;"2020-06-01 13:21:02";617;7267.66;7267.66;0;6
512;"2020-06-01 16:43:05";615;1154.07;0.0;1;4
513;"2020-06-01 06:53:59";430;9603.15;9603.15;0;3
514;"2020-06-01 18:34:49";64;2176.04;0.0;1;6
515;"2020-06-01 21:26:33";782;6151.78;6151.78;0;2
516;"2020-06-01 16:10:02";669;1328.29;1328.29;0;1
517;"2020-06-01 21:50:36";49;8775.33;0.0;1;7
518;"2020-06-01 21:48:22";39;4090.9;0.0;1;9
519;"2020-06-01 00:08:50";68;1777.63;0.0;1;10
520;"2020-06-01 12:12:06";970;7324.23;0.0;1;10
521;"2020-06-01 04:03:30";584;3573.48;0.0;2;5
522;"2020-06-01 04:11:43";69;3081.26;0.0;1;4
523;"2020-06-01 19:56:30";597;8052.85;0.0;2;7
524;"2020-06-01 17:34:30";317;1995.98;0.0;1;5
525;"2020-06-01 13:15:12";574;9347.98;9347.98;0;5
526;"2020-06-01 01:19:26";16;4302.71;4302.71;0;6
527;"2020-06-01 07:50:35";106;4813.69;0.0;1;5
528;"2020-06-01 13:35:25";644;9087.7;0.0;1;7
529;"2020-06-01 17:51:43";660;9203.58;0.0;2;7
530;"2020-06-01 20:59:14";433;9475.66;0.0;2;5
531;"2020-06-01 23:03:41";98;386.05;0.0;2;7
532;"2020-06-01 00:09:04";271;1089.25;1089.25;0;7
533;"2020-06-01 04:47:03";142;7956.71;0.0;1;4
534;"2020-06-01 17:50:57";638;9859.93;0.0;2;3
535;"2020-06-01 01:33:49";275;75.52;75.52;0;10
536;"2020-06-01 20:20:40";90;781.85;0.0;2;8
537;"2020-06-01 10:08:13";170;7436.58;7436.58;0;9
538;"2020-06-01 05:57:39";778;2744.51;0.0;1;6
539;"2020-06-01 21:44:22";728;2961.65;0.0;1;4
540;"2020-06-01 17:38:54";17;3509.32;0.0;1;9
541;"2020-06-01 20:21:06";608;432.34;432.34;0;4
542;"2020-06-01 23:39:32";315;9157.36;0.0;2;4
543;"2020-06-01 00:57:47";738;8521.96;8521.96;0;7
544;"2020-06-01 00:01:46";759;970.72;0.0;2;7
545;"2020-06-01 18:47:18";919;9581.99;0.0;2;5
546;"2020-06-01 16:06:45";525;353.29;0.0;2;5
547;"2020-06-01 21:31:12";235;5949.34;5949.34;0;1
548;"2020-06-01 01:30:22";468;5777.14;0.0;2;8
549;"2020-06-01 11:15:12";578;3681.14;0.0;1;3
550;"2020-06-01 02:19:33";584;179.56;0.0;1;7
551;"2020-06-01 22:32:22";89;2551.43;0.0;1;2
552;"2020-06-01 08:01:18";350;9150.27;0.0;1;1
553;"2020-06-01 19:32:02";531;7258.13;0.0;1;7
554;"2020-06-01 23:13:45";717;9646.68;9646.68;0;8
555;"2020-06-01 14:31:15";346;3333.97;3333.97;0;10
556;"2020-06-01 02:32:13";560;1962.67;0.0;2;6
557;"2020-06-01 08:13:34";166;9819.39;9819.39;0;7
558;"2020-06-01 21:06:01";608;8948.54;8948.54;0;8
559;"2020-06-01 22:03:45";407;1770.05;0.0;2;4
560;"2020-06-01 15:20:18";946;1829.37;0.0;1;9
561;"2020-06-01 09:24:04";18;8912.26;0.0;1;6
562;"2020-06-01 15:39:36";938;779.0;0.0;1;2
563;"2020-06-01 23:26:07";846;1845.49;0.0;1;2
564;"2020-06-01 09:19:53";242;6157.72;0.0;1;8
565;"2020-06-01 12:17:44";96;6084.97;6084.97;0;1
566;"2020-06-01 08:10:52";385;7083.43;7083.43;0;2
567;"2020-06-01 00:10:15";155;3745.59;0.0;1;6
568;"2020-06-01 16:37:29";275;2947.22;2947.22;0;3
569;"2020-06-01 13:05:56";269;6941.91;0.0;1;3
570;"2020-06-01 13:53:48";816;9362.05;0.0;2;10
571;"2020-06-01 04:08:02";206;11.63;11.63;0;9
572;"2020-06-01 07:22:26";560;7703.25;7703.25;0;10
573;"2020-06-01 10:22:42";532;5799.35;0.0;2;3
574;"2020-06-01 16:29:39";668;307.97;0.0;2;5
575;"2020-06-01 14:09:56";540;5645.9;5645.9;0;7
576;"2020-06-01 15:28:35";322;6088.37;0.0;2;9
577;"2020-06-01 00:27:49";298;1940.89;1940.89;0;8
578;"2020-06-01 20:38:20";601;1916.31;1916.31;0;3
579;"2020-06-01 07:53:06";829;4481.64;0.0;1;10
580;"2020-06-01 03:17:15";609;7882.25;0.0;2;4
581;"2020-06-01 22:11:27";966;8153.38;8153.38;0;1
582;"2020-06-01 00:47:24";572;2241.89;2241.89;0;5
583;"2020-06-01 03:34:40";946;5160.14;5160.14;0;4
584;"2020-06-01 14:38:00";534;8456.0;0.0;2;3
585;"2020-06-01 09:46:51";120;3093.32;3093.32;0;3
586;"2020-06-01 10:59:16";294;9711.41;9711.41;0;3
587;"2020-06-01 04:32:10";63;3269.62;0.0;2;6
588;"2020-06-01 08:11:37";52;9288.82;9288.82;0;4
589;"2020-06-01 08:15:31";546;7090.44;7090.44;0;6
590;"2020-06-01 16:33:08";848;312.01;0.0;1;10
591;"2020-06-01 06:54:47";36;1601.31;0.0;1;7
592;"2020-06-01 20:51:47";848;9064.78;9064.78;0;8
593;"2020-06-01 23:04:33";117;6239.17;6239.17;0;4
594;"2020-06-01 23:10:36";816;9081.83;9081.83;0;1
595;"2020-06-01 08:54:41";58;8065.84;0.0;2;7
596;"2020-06-01 02:46:45";965;1584.82;0.0;2;1
597;"2020-06-01 02:42:36";192;2060.32;0.0;1;6
598;"2020-06-01 13:05:56";817;3118.96;3118.96;0;3
599;"2020-06-01 18:05:32";155;588.44;0.0;2;2
600;"2020-06-01 19:34:43";782;6113.8;6113.8;0;1
601;"2020-06-01 09:26:07";749;3634.8;0.0;2;7
602;"2020-06-01 18:14:36";706;8803.76;8803.76;0;10
603;"2020-06-01 15:36:23";598;264.48;0.0;1;6
604;"2020-06-01 05:19:56";726;9854.54;0.0;2;5
605;"2020-06-01 05:01:25";869;5917.19;5917.19;0;7
606;"2020-06-01 12:05:44";949;1095.68;1095.68;0;8
607;"2020-06-01 18:37:50";610;8207.02;8207.02;0;3
608;"2020-06-01 07:41:12";813;1000.9;0.0;1;9
609;"2020-06-01 22:51:26";468;1931.83;1931.83;0;1
610;"2020-06-01 10:01:17";820;7619.02;7619.02;0;1
611;"2020-06-01 14:34:44";6;7856.26;7856.26;0;4
612;"2020-06-01 22:40:37";695;4268.78;4268.78;0;2
613;"2020-06-01 04:54:14";356;7735.21;0.0;1;2
614;"2020-06-01 09:11:07";58;4793.29;0.0;1;10
615;"2020-06-01 11:30:38";479;3045.9;3045.9;0;8
616;"2020-06-01 23:35:37";286;8939.12;0.0;2;5
617;"2020-06-01 17:47:19";697;7397.84;0.0;1;3
618;"2020-06-01 01:46:47";523;7492.06;0.0;2;1
619;"2020-06-01 13:30:30";235;2834.35;0.0;1;10
620;"2020-06-01 08:18:05";413;2268.93;2268.93;0;4
621;"2020-06-01 11:57:53";902;815.27;815.27;0;8
622;"2020-06-01 22:53:06";113;7630.64;7630.64;0;10
623;"2020-06-01 19:05:24";515;7009.33;7009.33;0;2
624;"2020-06-01 18:30:58";84;8636.23;0.0;1;2
625;"2020-06-01 21:22:41";737;9902.34;0.0;1;1
626;"2020-06-01 13:36:10";865;685.91;0.0;1;10
627;"2020-06-01 12:18:03";258;1262.01;1262.01;0;6
628;"2020-06-01 19:18:19";51;6982.2;0.0;2;2
629;"2020-06-01 01:14:43";99;8656.01;0.0;2;3
630;"2020-06-01 09:13:51";644;2443.19;2443.19;0;5
631;"2020-06-01 14:21:46";790;8302.38;0.0;1;3
632;"2020-06-01 04:54:04";296;5998.33;5998.33;0;3
633;"2020-06-01 03:51:26";454;9691.47;0.0;1;1
634;"2020-06-01 07:11:12";210;1243.03;0.0;2;8
635;"2020-06-01 00:28:59";852;650.48;0.0;2;2
636;"2020-06-01 13:43:19";853;8078.86;8078.86;0;8
637;"2020-06-01 17:26:32";341;4162.98;0.0;2;5
638;"2020-06-01 14:25:13";719;3667.29;0.0;2;9
639;"2020-06-01 14:35:36";663;2488.3;0.0;2;5
640;"2020-06-01 14:58:18";114;9318.46;9318.46;0;1
641;"2020-06-01 19:06:41";608;3474.73;3474.73;0;7
642;"2020-06-01 17:43:12";813;3956.99;0.0;1;10
643;"2020-06-01 20:15:18";913;1795.39;0.0;2;8
644;"2020-06-01 19:29:12";295;3782.41;0.0;1;2
645;"2020-06-01 00:38:35";246;9868.96;9868.96;0;7
646;"2020-06-01 14:12:45";494;9495.78;9495.78;0;8
647;"2020-06-01 11:42:13";699;16.19;0.0;1;6
648;"2020-06-01 07:13:07";197;5911.13;0.0;1;2
649;"2020-06-01 09:21:12";687;8847.42;0.0;1;8
650;"2020-06-01 03:06:02";830;6421.01;0.0;1;7
651;"2020-06-01 08:36:07";375;4720.34;4720.34;0;7
652;"2020-06-01 15:08:32";713;5243.65;5243.65;0;4
653;"2020-06-01 17:33:53";365;9439.21;0.0;2;2
654;"2020-06-01 06:34:48";302;840.87;840.87;0;9
655;"2020-06-01 22:22:06";134;1117.48;0.0;2;6
656;"2020-06-01 22:12:48";729;2653.63;0.0;2;8
657;"2020-06-01 03:55:03";102;8571.95;8571.95;0;4
658;"2020-06-01 11:54:11";239;2239.1;2239.1;0;8
659;"2020-06-01 08:20:52";878;875.85;875.85;0;3
660;"2020-06-01 05:22:36";107;6989.6;0.0;2;9
661;"2020-06-01 08:08:17";572;3234.86;0.0;2;10
662;"2020-06-01 23:19:06";276;6440.14;0.0;1;8
663;"2020-06-01 03:20:15";509;1469.59;0.0;1;9
664;"2020-06-01 21:58:11";419;5395.25;0.0;1;2
665;"2020-06-01 10:16:36";599;8741.73;8741.73;0;3
666;"2020-06-01 14:56:01";161;5985.95;0.0;1;2
667;"2020-06-01 08:23:47";268;6242.34;0.0;2;6
668;"2020-06-01 01:55:08";884;9658.17;0.0;1;6
669;"2020-06-01 06:21:38";474;3208.02;0.0;1;9
670;"2020-06-01 12:44:20";489;5941.72;5941.72;0;1
671;"2020-06-01 10:05:38";73;4525.26;0.0;1;8
672;"2020-06-01 22:10:17";664;4695.18;4695.18;0;6
673;"2020-06-01 14:50:43";760;7350.83;7350.83;0;8
674;"2020-06-01 05:01:30";63;3001.38;3001.38;0;7
675;"2020-06-01 23:20:05";53;2485.42;0.0;2;3
676;"2020-06-01 08:31:06";256;3729.51;3729.51;0;2
677;"2020-06-01 23:52:35";206;4901.92;0.0;2;1
678;"2020-06-01 03:12:28";595;5304.54;0.0;1;1
679;"2020-06-01 16:30:14";562;8905.93;0.0;1;10
680;"2020-06-01 15:05:10";116;7850.07;7850.07;0;6
681;"2020-06-01 22:29:16";433;2293.04;2293.04;0;9
682;"2020-06-01 16:41:22";331;9605.34;0.0;2;7
683;"2020-06-01 12:09:09";917;5812.01;5812.01;0;10
684;"2020-06-01 18:11:45";32;5465.07;0.0;2;1
685;"2020-06-01 17:17:42";968;6829.73;0.0;1;7
686;"2020-06-01 05:46:47";948;1349.51;0.0;1;8
687;"2020-06-01 23:04:53";981;1757.71;1757.71;0;10
688;"2020-06-01 08:58:00";882;9672.24;9672.24;0;9
689;"2020-06-01 06:03:22";969;313.63;0.0;2;7
690;"2020-06-01 07:26:43";688;1819.35;0.0;1;9
691;"2020-06-01 18:00:01";407;5675.71;0.0;2;3
692;"2020-06-01 17:04:06";543;8765.13;0.0;1;7
693;"2020-06-01 20:31:23";674;5.15;0.0;1;9
694;"2020-06-01 10:05:59";202;4797.74;0.0;1;1
695;"2020-06-01 00:48:38";971;1468.25;1468.25;0;2
696;"2020-06-01 03:59:00";607;6979.4;6979.4;0;3
697;"2020-06-01 06:55:51";114;937.34;937.34;0;9
698;"2020-06-01 19:05:11";962;3180.34;3180.34;0;3
699;"2020-06-01 01:21:07";895;7979.84;0.0;1;5
700;"2020-06-01 14:13:11";425;9155.98;0.0;2;6
701;"2020-06-01 04:41:36";55;2898.63;0.0;2;7
702;"2020-06-01 03:28:28";350;3631.55;0.0;2;9
703;"2020-06-01 14:22:47";397;5643.06;0.0;2;8
704;"2020-06-01 11:11:49";644;4256.88;4256.88;0;8
705;"2020-06-01 06:20:08";420;1896.03;1896.03;0;9
706;"2020-06-01 06:44:10";655;4732.93;0.0;1;2
707;"2020-06-01 09:33:06";939;9926.55;0.0;1;10
708;"2020-06-01 10:22:46";5;8617.47;0.0;2;7
709;"2020-06-01 23:37:25";590;9592.29;0.0;2;6
710;"2020-06-01 06:33:26";215;1114.34;0.0;2;9
711;"2020-06-01 01:26:20";748;2739.58;2739.58;0;8
712;"2020-06-01 15:46:59";586;453.27;0.0;1;6
713;"2020-06-01 09:59:24";34;5079.33;5079.33;0;2
714;"2020-06-01 07:53:11";836;2785.85;0.0;1;3
715;"2020-06-01 02:03:32";127;6160.62;6160.62;0;9
716;"2020-06-01 05:38:49";17;2461.92;0.0;1;10
717;"2020-06-01 12:08:40";617;1407.22;0.0;2;9
718;"2020-06-01 06:43:04";350;5305.22;0.0;2;5
719;"2020-06-01 22:10:54";967;8257.67;0.0;2;6
720;"2020-06-01 18:26:36";352;9370.43;0.0;1;2
721;"2020-06-01 01:28:57";720;4531.87;0.0;2;1
722;"2020-06-01 15:20:49";813;2518.68;0.0;1;6
723;"2020-06-01 23:10:25";542;8356.07;0.0;2;6
724;"2020-06-01 19:52:17";384;1975.46;1975.46;0;4
725;"2020-06-01 16:51:56";982;4776.42;4776.42;0;2
726;"2020-06-01 08:43:44";357;9404.24;0.0;2;1
727;"2020-06-01 01:00:39";319;8884.66;8884.66;0;4
728;"2020-06-01 06:20:19";98;8608.78;0.0;2;6
729;"2020-06-01 12:41:46";979;520.37;520.37;0;4
730;"2020-06-01 08:54:58";77;8024.73;0.0;1;2
731;"2020-06-01 16:16:51";938;2894.38;0.0;2;6
732;"2020-06-01 00:57:38";803;9032.57;0.0;2;6
733;"2020-06-01 01:45:06";599;637.02;0.0;2;6
734;"2020-06-01 13:06:40";586;4764.4;0.0;2;6
735;"2020-06-01 06:08:49";906;493.63;0.0;2;4
736;"2020-06-01 00:49:24";158;4528.87;0.0;1;2
737;"2020-06-01 05:17:37";129;6194.25;0.0;1;4
738;"2020-06-01 23:20:43";13;1875.96;1875.96;0;5
739;"2020-06-01 01:08:49";744;3782.44;0.0;2;8
740;"2020-06-01 19:00:36";865;1394.83;1394.83;0;9
741;"2020-06-01 01:50:09";256;3114.97;3114.97;0;4
742;"2020-06-01 21:34:00";214;906.07;0.0;2;3
743;"2020-06-01 04:52:12";435;8393.3;8393.3;0;8
744;"2020-06-01 18:32:48";276;3190.06;3190.06;0;8
745;"2020-06-01 11:54:53";190;5862.9;0.0;2;1
746;"2020-06-01 22:36:42";842;9796.02;9796.02;0;2
747;"2020-06-01 11:33:24";0;458.89;458.89;0;9
748;"2020-06-01 23:15:04";441;9904.81;9904.81;0;7
749;"2020-06-01 05:30:51";53;7775.91;0.0;1;3
750;"2020-06-01 18:09:15";686;9370.0;0.0;1;1
751;"2020-06-01 12:35:23";853;727.85;0.0;2;4
752;"2020-06-01 04:59:34";336;9727.34;9727.34;0;7
753;"2020-06-01 13:22:07";452;6413.36;0.0;2;6
754;"2020-06-01 16:41:04";303;8527.2;8527.2;0;5
755;"2020-06-01 07:47:15";346;2637.14;0.0;2;4
756;"2020-06-01 02:20:02";77;1286.09;1286.09;0;7
757;"2020-06-01 06:05:54";809;2215.41;0.0;2;2
758;"2020-06-01 07:56:31";496;744.76;0.0;1;9
759;"2020-06-01 15:21:25";463;8425.31;8425.31;0;5
760;"2020-06-01 10:10:11";850;1127.23;0.0;1;6
761;"2020-06-01 18:25:09";571;5891.55;0.0;2;6
762;"2020-06-01 10:25:14";534;7477.29;0.0;2;4
763;"2020-06-01 01:17:10";158;6833.66;0.0;1;5
764;"2020-06-01 01:22:18";128;2760.19;0.0;2;9
765;"2020-06-01 19:25:53";814;4262.13;0.0;1;8
766;"2020-06-01 02:27:47";299;6704.52;6704.52;0;5
767;"2020-06-01 10:57:52";111;7592.77;7592.77;0;5
768;"2020-06-01 04:14:36";420;9863.62;0.0;1;5
769;"2020-06-01 11:54:33";61;5770.78;0.0;1;10
770;"2020-06-01 06:04:55";654;7232.31;7232.31;0;4
771;"2020-06-01 20:44:49";953;1729.77;0.0;1;7
772;"2020-06-01 07:35:58";360;7191.59;0.0;2;9
773;"2020-06-01 04:36:37";275;5567.44;0.0;1;10
774;"2020-06-01 17:33:00";332;1393.17;0.0;1;1
775;"2020-06-01 03:30:29";81;2756.97;0.0;1;7
776;"2020-06-01 04:09:45";416;8354.51;0.0;2;10
777;"2020-06-01 07:04:22";36;5930.7;0.0;2;8
778;"2020-06-01 02:07:01";528;521.0;0.0;1;1
779;"2020-06-01 13:03:33";162;2015.6;0.0;1;7
780;"2020-06-01 10:59:52";762;9971.49;9971.49;0;1
781;"2020-06-01 09:21:51";819;854.7;0.0;1;9
782;"2020-06-01 05:01:27";137;8990.7;8990.7;0;3
783;"2020-06-01 13:13:41";281;1848.63;0.0;2;7
784;"2020-06-01 11:56:41";108;6700.71;0.0;2;4
785;"2020-06-01 03:53:34";64;3870.36;0.0;1;7
786;"2020-06-01 06:55:45";189;3717.03;3717.03;0;8
787;"2020-06-01 19:05:08";392;2864.47;0.0;2;2
788;"2020-06-01 15:52:41";300;1351.58;1351.58;0;2
789;"2020-06-01 02:26:21";414;5601.83;0.0;2;7
790;"2020-06-01 12:34:49";562;6797.73;0.0;1;10
791;"2020-06-01 03:36:58";352;6329.04;0.0;1;7
792;"2020-06-01 03:53:32";474;8667.25;0.0;1;3
793;"2020-06-01 15:19:07";995;2178.65;0.0;2;8
794;"2020-06-01 22:09:48";414;9464.91;0.0;1;6
795;"2020-06-01 19:00:01";274;9686.2;9686.2;0;7
796;"2020-06-01 16:01:04";347;438.37;0.0;2;10
797;"2020-06-01 12:08:51";66;7430.53;7430.53;0;8
798;"2020-06-01 02:32:39";31;5674.22;0.0;2;4
799;"2020-06-01 14:50:19";288;2357.25;0.0;2;10
800;"2020-06-01 14:33:39";934;3368.53;3368.53;0;3
801;"2020-06-01 09:58:11";614;785.68;785.68;0;4
802;"2020-06-01 21:44:26";933;3515.41;3515.41;0;4
803;"2020-06-01 21:10:12";19;307.86;0.0;2;8
804;"2020-06-01 17:28:22";524;9559.41;0.0;1;10
805;"2020-06-01 15:49:05";647;8975.65;8975.65;0;2
806;"2020-06-01 01:24:31";59;2168.19;0.0;2;10
807;"2020-06-01 16:42:38";197;1396.38;0.0;1;9
808;"2020-06-01 01:58:56";230;2618.18;0.0;1;7
809;"2020-06-01 14:19:36";985;3018.39;0.0;1;5
810;"2020-06-01 15:37:19";753;1356.61;0.0;2;2
811;"2020-06-01 23:14:13";777;9230.22;0.0;2;3
812;"2020-06-01 10:40:35";683;212.04;212.04;0;6
813;"2020-06-01 20:52:27";220;2508.02;2508.02;0;4
814;"2020-06-01 03:32:12";9;9170.47;0.0;1;6
815;"2020-06-01 18:12:13";795;1157.44;0.0;2;3
816;"2020-06-01 21:43:09";700;6404.55;6404.55;0;4
817;"2020-06-01 13:31:31";351;6984.05;0.0;1;9
818;"2020-06-01 13:17:40";83;2726.34;2726.34;0;9
819;"2020-06-01 06:45:58";923;6108.56;0.0;2;3
820;"2020-06-01 18:21:16";770;4305.75;0.0;1;3
821;"2020-06-01 03:15:21";220;9084.29;0.0;1;1
822;"2020-06-01 21:20:53";59;4431.4;4431.4;0;5
823;"2020-06-01 17:52:13";255;279.11;0.0;1;4
824;"2020-06-01 10:52:33";165;1452.64;0.0;2;6
825;"2020-06-01 01:58:02";433;6304.83;0.0;1;10
826;"2020-06-01 18:22:39";351;4592.08;0.0;2;4
827;"2020-06-01 14:11:09";368;3106.04;3106.04;0;6
828;"2020-06-01 05:53:14";306;6909.06;6909.06;0;6
829;"2020-06-01 12:00:06";846;7497.23;0.0;2;5
830;"2020-06-01 21:07:09";382;8775.36;0.0;1;1
831;"2020-06-01 11:39:32";9;2641.93;0.0;2;10
832;"2020-06-01 21:12:01";680;333.65;0.0;2;8
833;"2020-06-01 21:59:38";999;6727.09;6727.09;0;6
834;"2020-06-01 22:24:51";785;5684.16;5684.16;0;10
835;"2020-06-01 17:27:56";12;8268.29;0.0;1;2
836;"2020-06-01 10:16:50";209;9211.87;0.0;1;6
837;"2020-06-01 01:52:31";21;799.83;0.0;2;1
838;"2020-06-01 07:35:56";507;8349.19;0.0;1;6
839;"2020-06-01 08:41:35";129;9715.31;0.0;2;9
840;"2020-06-01 16:19:59";369;1082.85;0.0;1;7
841;"2020-06-01 06:16:46";568;7628.7;0.0;2;5
842;"2020-06-01 10:04:50";50;8168.3;0.0;2;1
843;"2020-06-01 20:09:48";445;4567.5;4567.5;0;4
844;"2020-06-01 02:37:01";706;2914.13;0.0;2;4
845;"2020-06-01 03:10:24";295;676.68;0.0;2;6
846;"2020-06-01 12:16:32";852;7740.25;0.0;1;7
847;"2020-06-01 07:37:48";876;1835.86;0.0;1;1
848;"2020-06-01 22:01:49";586;9786.89;0.0;2;4
849;"2020-06-01 11:13:49";90;9947.88;9947.88;0;2
850;"2020-06-01 02:55:43";431;4543.3;4543.3;0;7
851;"2020-06-01 22:28:51";0;6764.49;6764.49;0;1
852;"2020-06-01 21:33:52";51;9751.97;0.0;1;8
853;"2020-06-01 11:25:41";27;2436.13;2436.13;0;1
854;"2020-06-01 05:20:02";422;3300.28;3300.28;0;1
855;"2020-06-01 00:40:45";36;1815.33;0.0;1;5
856;"2020-06-01 10:37:58";638;1101.32;0.0;2;8
857;"2020-06-01 00:37:38";474;4556.97;0.0;2;5
858;"2020-06-01 20:50:35";29;349.95;0.0;1;1
859;"2020-06-01 11:59:42";283;737.31;737.31;0;6
860;"2020-06-01 21:14:55";805;2371.96;0.0;2;9
861;"2020-06-01 17:26:36";227;5896.58;0.0;2;1
862;"2020-06-01 11:00:05";633;8510.84;0.0;1;1
863;"2020-06-01 00:42:47";667;6776.86;0.0;1;4
864;"2020-06-01 16:17:39";298;4159.44;0.0;1;10
865;"2020-06-01 11:37:47";833;7604.63;7604.63;0;4
866;"2020-06-01 09:57:05";474;5777.0;0.0;1;7
867;"2020-06-01 13:12:10";273;2424.54;0.0;1;2
868;"2020-06-01 13:31:47";395;5264.66;0.0;1;2
869;"2020-06-01 14:51:57";402;9940.38;0.0;2;5
870;"2020-06-01 23:52:01";277;5726.28;0.0;2;5
871;"2020-06-01 01:04:31";832;6617.63;0.0;1;2
872;"2020-06-01 14:37:14";345;3833.24;0.0;2;9
873;"2020-06-01 03:35:25";274;1849.8;0.0;1;9
874;"2020-06-01 12:23:40";625;1750.16;0.0;1;5
875;"2020-06-01 13:21:23";105;6032.07;0.0;1;6
876;"2020-06-01 10:53:01";697;6968.26;0.0;2;6
877;"2020-06-01 17:05:23";774;1008.76;0.0;2;8
878;"2020-06-01 20:32:32";585;1130.26;0.0;2;4
879;"2020-06-01 14:50:39";961;9996.7;0.0;1;7
880;"2020-06-01 01:59:03";366;9807.52;0.0;2;8
881;"2020-06-01 05:29:36";130;5510.96;0.0;2;4
882;"2020-06-01 11:20:02";753;8590.09;8590.09;0;10
883;"2020-06-01 21:50:31";656;3651.5;3651.5;0;8
884;"2020-06-01 23:13:07";365;7253.35;0.0;2;4
885;"2020-06-01 00:51:20";227;8311.27;0.0;1;4
886;"2020-06-01 02:50:09";390;2241.7;0.0;2;1
887;"2020-06-01 07:24:12";435;1246.18;0.0;2;5
888;"2020-06-01 22:04:03";62;8428.0;0.0;1;5
889;"2020-06-01 13:34:30";464;2654.09;0.0;1;4
890;"2020-06-01 06:30:05";673;7825.3;0.0;1;9
891;"2020-06-01 12:33:27";32;938.8;0.0;2;6
892;"2020-06-01 23:02:01";661;5499.69;5499.69;0;8
